id,address
6489,"350040, Россия, Краснодарский край, г. Краснодар, Центральный административный округ, ул. Айвазовского, д. 97"
6539,"350000, Россия, Краснодарский край, г. Краснодар, ст-ца Старокорсунская, ул. Ленина, д. 183"
6540,"350020, Россия, Краснодарский край, г. Краснодар, ул.Одесская,41"
6631,"350002, Россия, Краснодарский край, г. Краснодар, ул. Березанская, д. 89"
6633,"350000, Россия, Краснодарский край, г. Краснодар, ул. им. Калинина, д. 13, корпус 60, литер под/А, помещения № 25,26,27,28"
6709,"350049, Россия, Краснодарский край, г. Краснодар, ул. им. Бабушкина/ул. им. Карла Маркса, д. 146/109, офис № 1"
6820,"350072, Россия, Краснодарский край, г. Краснодар, ул. Солнечная, д. 6"
6838,"350000, Россия, Краснодарский край, г. Краснодар, ул. Базовская, д. 66"
6847,"350051, Россия, Краснодарский край, г. Краснодар, ул. Брянская, д. 121"
6853,"350000, Россия, Краснодарский край, г. Краснодар, ул. Красноармейская, дом 43, 7 этаж"
6861,"350001, Россия, Краснодарский край, г. Краснодар, ул.Ставропольская, д. 210, литер Д, Д1"
6937,"350089, Россия, Краснодарский край, г. Краснодар, Пр. Чекистов 34/1"
6971,"350059, Россия, Краснодарский край, г. Краснодар, ул. Черниговская, д. 4"
7307,"350072, Россия, Краснодарский край, г. Краснодар, ул. Зиповская, дом 9"
7435,"350049, Россия, Краснодарский край, г. Краснодар, ул.Братьев Игнатовых, дом № 273."
7440,"350059, Россия, Краснодарский край, г. Краснодар, ул. Казанская, д. 31."
7457,"350062, Россия, Краснодарский край, г. Краснодар, Прикубанский округ, ул. им. Яна Полуяна – ул. им. Скрябина, дом № 47/2"
7458,"350072, Россия, Краснодарский край, г. Краснодар, ул.Суздальская, д. 1"
7689,"350000, Россия, Краснодарский край, г. Краснодар, Центральный административный округ,  ул. Горького, д. 155"
7690,"350007, Россия, Краснодарский край, г. Краснодар, площадь Победы, д. 1"
7773,"350072, Россия, Краснодарский край, г. Краснодар, ул. Московская, д. 2"
7813,"350062, Россия, Краснодарский край, г. Краснодар, ул. им. Атарбекова, дом №1/1"
7892,"350039, Россия, Краснодарский край, г. Краснодар, Прикубанский внутригородской округ, ул. Вавилова, д. 9"
7941,"350000, Россия, Краснодарский край, г. Краснодар, ул. Северная, д. 324 «К»"
7992,"350072, Россия, Краснодарский край, г. Краснодар, ул. им. Рахманинова С.В., д.34, кв. 178"
7997,"350049, Россия, Краснодарский край, г. Краснодар, ул. Пластунская, д. 12"
8122,"350007, Россия, Краснодарский край, г. Краснодар, ул. Захарова, д. 59"
8217,"350058, Россия, Краснодарский край, г. Краснодар, ул. Старокубанская, д. 118"
8222,"350000, Россия, Краснодарский край, г. Краснодар, ул.Урицкого, д. 6"
8237,"350063, Россия, Краснодарский край, г. Краснодар, ул. Рашпилевская, д. 13, оф. 3."
8246,"350063, Краснодарский край, г. Краснодар, ул. Постовая, д. 41"
8300,"350020, Россия, Краснодарский край, г. Краснодар, ул. Красная, д. 206"
8393,"350058, Россия, Краснодарский край, г. Краснодар, Карасунский округ, ул. Ставропольская/Селезнева, д. 223/248, литер «А1»"
8399,"350040, Россия, Краснодарский край, г. Краснодар, Центральный внутригородской округ, ул. Айвазовского, д. 95"
8402,"350033, Россия, Краснодарский край, г. Краснодар, Прикубанский округ, ул. Декабристов, д. 57"
8549,"350000, Россия, Краснодарский край, г. Краснодар, ул. им. Котлярова Н.С., дом 18, офис № 3"
8603,"350040, Россия, Краснодарский край, г. Краснодар, ул. Димитрова, д. 166"
8790,"350059, Россия, Краснодарский край, г. Краснодар, Центральный округ, ул. Филатова, д. 70"
9092,"350015, Россия, Краснодарский край, г. Краснодар, ул. Красная, д. 154"
9129,"350072, Россия, Краснодарский край, г. Краснодар, ул. Московская, д. 79/1"
9133,"350004, Россия, Краснодарский край, г. Краснодар, улица Кропоткина, дом 50"
9149,"350004, Краснодарский край, г. Краснодар, ул.Северная,223"
9150,"350021, Россия, Краснодарский край, г. Краснодар, ул. Бородинская, 158"
9441,"350066, Россия, Краснодарский край, г. Краснодар, ул. Бородинская, д. 10"
9578,"350020, Россия, Краснодарский край, г. Краснодар, Западный округ, ул. Красных Партизан, д. 18."
9688,"350055, Россия, Краснодарский край, г. Краснодар, ул. Войсковая, д. 79, оф. 1."
9738,"350012, Россия, Краснодарский край, г. Краснодар, ул. Красных Партизан, д. 161/1."
9861,"350088, Краснодарский край, г. Краснодар, Карасунский округ, ул. Сормовская, д. 203"
9899,"350063, Россия, Краснодарский край, г. Краснодар, Центральный округ, ул. Кубанская, д. 45, корпус 1"
10237,"350020, Россия, Краснодарский край, г. Краснодар, ул. Красная, д. 176/1, литер О-II."
10291,"350004, Россия, Краснодарский край, г. Краснодар, Западный внутригородской округ, ул. Калинина, д. 243"
10465,"350000, Россия, Краснодарский край, г. Краснодар, ул. Калинина, д. 13, корпус 64, офис 6"
10621,"350000, Россия, Краснодарский край, г. Краснодар, Карасунский округ, пр. 3-й Онежский, д. 7, кв. 14"
10680,"350063, Россия, Краснодарский край, г. Краснодар, ул. Рашпилевская, д. 31"
10688,"350911, Россия, Краснодарский край, г. Краснодар, Карасунский внутригородской округ, ул. Садовая, 13/2"
10968,"350080, Краснодарский край, Краснодар, Карасунский административный округ, ул. Уральская 113"
11236,"350058, Краснодарский край, г. Краснодар, ул.Кубанская, д. 47"
11526,"350910, Россия, Краснодарский край, г. Краснодар, Карасунский округ, ул. Полевая, д. 22"
11600,"350089, Россия, Краснодарский край, г. Краснодар, пр. Чекистов 38"
11615,"350007, Россия, Краснодарский край, г. Краснодар, ул. Красная, д. 1"
11633,"350051, Россия, Краснодарский край, г. Краснодар, ул. Дзержинского, дом 105"
11634,"350004, Россия, Краснодарский край, г. Краснодар, Западный округ, ул. Минская, д.128"
11720,"350062, Россия, Краснодарский край, г. Краснодар, ул. Яна Полуяна, д. 60."
11840,"350072, Россия, Краснодарский край, г. Краснодар, ул. Московская, д. 96"
11843,"350000, Россия, Краснодарский край, г. Краснодар, ул. Черкасская, д. 43, кв. 197"
11946,"350000, Россия, Краснодарский край, г. Краснодар, ул. им. Ленина, д. 78"
11951,"350018, Россия, Краснодарский край, г. Краснодар, ул. Сормовская, д. 2/А, офис 301"
12020,"350086, Россия, Краснодарский край, г. Краснодар, ул. 1 Мая, д. 167"
12080,"350089, Россия, Краснодарский край, г. Краснодар, пр.Чекистов, д. 19, литер А, а 8, квартира 63"
12111,"350005, Россия, , г. Краснодар, Прикубанский внутригородской округ, ул. им. Байбакова Н.К., д. 14, кв. 2"
12120,"350007, Россия, Краснодарский край, г. Краснодар, ул. Захарова, д. 25, офис 1"
12163,"350063, Краснодарский край, г. Краснодар, ул.Октябрьская, д. 40"
12164,"350029, Краснодарский край, г. Краснодар, ул.Жлобы, д. 66/1"
12176,"350033, Россия, Краснодарский край, г. Краснодар, ул.Железнодорожная, д.11"
12815,"350000, Россия, Краснодарский край, г. Краснодар, ул. им. Карякина, д. № 25, кв. 185"
12914,"350051, Россия, Краснодарский край, г. Краснодар, ул. Гаражная, д. 89"
13108,"350000, Россия, Краснодарский край, г. Краснодар, улица Орджоникидзе, д. 60"
13630,"350040, Россия, Краснодарский край, г. Краснодар, ул. Димитрова, д. 146"
13784,"350062, Краснодарский край, г. Краснодар, ул. Герцена, д. 192, кв. 56"
13796,"350018, Россия, Краснодарский край, г. Краснодар, Карасунский внутригородской округ, ул. Сормовская, д. №12, кв. 3"
13805,"350072, Россия, Краснодарский край, г. Краснодар, Прикубанский внутригородской округ, ул.им. 40-летия Победы, д. 99, пом. 10."
13977,"350089, Россия, Краснодарский край, г. Краснодар, ул.70 лет Октября, д.16, корпус 1, кв.80"
14058,"350063, Краснодарский край, г. Краснодар, ул. Седина/Советская, 17/72."
14060,"350001, Россия, Краснодарский край, г. Краснодар, ул. Ставропольская, д. 252а"
14493,"350000, Россия, Краснодарский край, г. Краснодар, Центральный внутригородской округ, ул. Гоголя, д. 91"
14496,"350080, Краснодарский край, г. Краснодар, Карасунский административный округ, ул. Сормовская, д. 181"
14589,"350011, Россия, Краснодарский край, г. Краснодар, ул. Старокубанская, д. 36/2"
14735,"350038, Россия, Краснодарский край, г. Краснодар, пр-д им. Ломоносова, д. 26"
14859,"350910, Россия, Краснодарский край, г. Краснодар, ул. им. Фадеева, 158"
14921,"350915, Россия, Краснодарский край, г. Краснодар, ст. Елизаветинская, ул. Степная, д. 107"
14985,"350088, Россия, Краснодарский край, г. Краснодар, ул. 30 Иркутской Дивизии, д. 6/1."
14999,"350061, Россия, Краснодарский край, г. Краснодар, ул. Парусная, д. 22"
15010,"350056, Россия, Краснодарский край, г. Краснодар, п. Индустриальный, Калининский сельский округ, почтовое отделение № 56"
15138,"350089, Россия, Краснодарский край, г. Краснодар, проспект Чекистов, дом 39, офис 68"
15376,"350089, Россия, Краснодарский край, г. Краснодар, проспект Чекистов, д. 1"
15379,"350004, Россия, Краснодарский край, г. Краснодар, ул. Кожевенная, д. 58"
15405,"350080, Россия, Краснодарский край, г. Краснодар, ул. Уральская, д. 156"
15408,"350911, Россия, Краснодарский край, г. Краснодар, Карасунский внутригородской округ, пос. ТЭЦ, ул. Садовая, д. 5/3"
15415,"350061, Россия, Краснодарский край, г. Краснодар, ул. Игнатова, 43, к. 2"
15425,"350062, Россия, Краснодарский край, г. Краснодар, улица Федосеева, д. 56"
15581,"350051, Россия, Краснодарский край, г. Краснодар, Западный округ, ул. Шоссе Нефтяников, д. 28, 28/1, 28/4"
15675,"350089, Россия, Краснодарский край, г. Краснодар, бульвар им. Клары Лучко, д. 12."
15806,"350062, Россия, Краснодарский край, г. Краснодар, ул. Атарбекова, дом № 40"
15845,"350051, Россия, Краснодарский край, г. Краснодар, ул. Дальняя, 39/2, офис 22"
15860,"350089, Россия, Краснодарский край, г. Краснодар, Западный внутригородской округ, ул. Платановый Бульвар, д. 10/А."
15892,"350020, Россия, Краснодарский край, г. Краснодар, ул. Одесская, д. 41"
15962,"350051, Россия, Краснодарский край, г. Краснодар, ул. Монтажников, д. 1"
16201,"350012, Россия, г. Краснодар, Прикубанский внутригородской округ, ул. Красных Партизан, д. 6, корп. 2"
17232,"350040, Россия, Краснодарский край, г. Краснодар, ул. Ставропольская, 131, кв. 10"
17525,"350089, Россия, Краснодарский край, г. Краснодар, Западный округ, проспект Чекистов, д. 42, кв. 143"
17893,"350051, Россия, Краснодарский край, г. Краснодар, ул. Дзержинского, д. 42."
17977,"350049, Краснодарский край, г. Краснодар, Прикубанский внутригородской округ, ул. Тургенева, 107"
18024,"350912, Россия, Краснодарский край, г. Краснодар, ул. Лавочкина, д. 21"
18558,"350000, Россия, Краснодарский край, г. Краснодар, Центральный административный округ, ул. Красная, д.50"
18562,"350000, Россия, Краснодарский край, г. Краснодар, Западный округ, ул. Рашпилевская, д. 189/3."
19082,"350042, Краснодарский край, г. Краснодар, ул.Клиническая, д. 29, кв. 6"
19176,"350033, Россия, Краснодарский край, г. Краснодар, улица им. Челюскина, д. 15"
19182,"350059, Россия, Краснодарский край, г. Краснодар, ул. Восточно-Кругликовская, д. 22"
19191,"350000, Россия, Краснодарский край, г. Краснодар, улица Кирова, д. №112, кв.1."
19241,"350040, Россия, Краснодарский край, г. Краснодар, ул. Ставропольская, д. 149"
19247,"350000, Россия, Краснодарский край, г. Краснодар, ул. Им. Красина, д. 9/1, корпус 2."
19354,"350051, Россия, Краснодарский край, г. Краснодар, ул. Офицерская, д. 33"
19380,"350000, Краснодарский край, г. Краснодар, ул. Северная, д. 470"
19394,"350011, Россия, Краснодарский край, г. Краснодар, ул. Стасова, д. 8/1"
19415,"350004, Краснодарский край, г. Краснодар, ул. Калинина/Братьев Игнатовых, 382/120"
19437,"350000, Россия, Краснодарский край, г. Краснодар, ул.Леваневского, д. 34"
19487,"350004, Россия, Краснодарский край, г. Краснодар, улица Минская, дом 122/9, пом. 1"
19668,"350059, Россия, Краснодарский край, г. Краснодар, Центральный внутригородской округ, ул. Тихорецкая, д.5/2"
19680,"350000, Россия, Краснодарский край, г. Краснодар, ул. Рашпилевская, д. 44/ ул. Гимназическая, д. 57"
19942,"350089, Россия, Краснодарский край, г. Краснодар, Западный внутригородской округ,  проспект Чекистов, д. 8/3"
19986,"350002, Россия, Краснодарский край, г. Краснодар, Центральный округ, ул. Садовая, 113/1."
19999,"350062, Россия, Краснодарский край, г. Краснодар, ул. Гагарина, д. 75"
20000,"350049, Россия, Краснодарский край, г. Краснодар, ул. им. Котовского, д. 41, кв. 44."
20029,"350020, Краснодарский край, г. Краснодар, ул.Гаврилова, д. 60, кв.67"
20073,"350012, Россия, Краснодарский край, г. Краснодар, Прикубанский административный округ, ул. Красных Партизан, д. 6/5"
20109,"350040, Краснодарский край, г. Краснодар, Центральный округ, ул. Димитрова, д.105"
20422,"350049, Россия, Краснодарский край, г. Краснодар, ул. Гагарина, д. 186"
20512,"350039, Россия, Краснодарский край, г. Краснодар, ул. Калинина, 350/4, кв. 176"
20872,"350000, Россия, Краснодарский край, г. Краснодар, ул.Северная 400, офис 401"
20975,"350049, Краснодарский край, г. Краснодар, ул. Воровского, д. 180"
20989,"350072, Россия, Краснодарский край, г. Краснодар, ул. им. 40-летия Победы, д. 29/19"
21003,"350040, Краснодарский край, г. Краснодар, Карасунский административный округ, ул. Таманская, д. 152/А"
21137,"350915, Россия, Краснодарский край, г. Краснодар, ст.Елизаветинская, ул. Новая, 46"
21387,"350063, Россия, Краснодарский край, г. Краснодар, ул. Речной, 4, офис 2"
21718,"350042, Краснодарский край, г. Краснодар, ул.им. 40 лет Победы, д. 18"
21820,"350912, Россия, Краснодарский край, г. Краснодар, ул. им. Евдокии Бершанской, д. 333/1"
21842,"350010, Россия, Краснодарский край, г. Краснодар, ул. Ростовское Шоссе, д. 14, литер Е, офис 22/26"
22270,"350089, Россия, Краснодарский край, г. Краснодар, ул. Бульварное Кольцо, д. 21, кв. 86."
22285,"350072, Россия, Краснодарский край, г. Краснодар, улица Зиповская, дом 8"
22301,"350018, Россия, Краснодарский край, г. Краснодар, ул. Камвольная, 3"
22486,"350042, Россия, Краснодарский край, г. Краснодар, ул. Юннатов, д. 23"
22500,"350065, Россия, Краснодарский край, г. Краснодар, ул. Снесарева, д. 2, пом. 24"
22968,"350059, Россия, Краснодарский край, г. Краснодар, ул.Селезнева, д.88/1 кв. 128 А"
22971,"350040, Россия, Краснодарский край, г. Краснодар, ул. им. Болотникова, д. 24/2"
22975,"350080, Россия, Краснодарский край, г. Краснодар, Карасунский округ, ул. Уральская, д. 164, кв. 19"
22999,"350033, Россия, Краснодарский край, г. Краснодар, пер.Угольный, дом 12"
23006,"350007, Краснодарский край, г. Краснодар, ул.Химзаводская, д. 46/1"
23026,"350910, Краснодарский край, г. Краснодар, пос.Пашковский, ул. Фадеева, д. 223"
23043,"350007, Россия, Краснодарский край, г. Краснодар, ул.Захарова, 1"
23108,"350063, Россия, Краснодарский край, г. Краснодар, Центральный внутригородской округ, ул. им. Пушкина, дом 51"
23113,"350000, Россия, Краснодарский край, г. Краснодар, ул. Северная, д. 496/1"
23322,"350059, Россия, Краснодарский край, г. Краснодар, ул. Восточно-Кругликовская, д. 28/1, кв. 81"
23347,"350000, Россия, Краснодарский край, г. Краснодар, ул. Коммунаров, д. 56"
23475,"350072, Россия, Краснодарский край, г. Краснодар, ул. им. 40-летия Победы, д. 14/1"
23514,"350059, Россия, Краснодарский край, г. Краснодар, ул. Васнецова, д. 39"
23639,"350075, Краснодарский край, г. Краснодар, ул.Селезнева, д. 156"
23740,"352120, Россия, Краснодарский край, г. Краснодар, станица Елизаветинская, ул. Титаровская, д. 47"
23761,"350015, Россия, Краснодарский край, г. Краснодар, ул. им. Митрофана Седина, д. 204/2"
23908,"350910, Краснодарский край, г. Краснодар, ул. Ев. Бершанской, 117/1"
23937,"350020, Россия, Краснодарский край, г. Краснодар, ул. Коммунаров, д.229"
24055,"350010, Россия, Краснодарский край, г. Краснодар, ул. Курчатова, д. 2, корп. 1"
24459,"350059, Россия, Краснодарский край, г. Краснодар, ул. Бородина, д. 46."
24514,"350047, Россия, Краснодарский край, г. Краснодар, ул. Темрюкская, д.64 кв.73"
